BusID,RouteID,Q,year,RouteDirection,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),AverageTripDuration,OperatingCostPerPassenger
774,10792,1,2024,1,1,6,25.9,146.4,24.4,29.57,7.27
775,10792,1,2024,2,1,6,37,214.2,35.7,33.97,5.71
776,10793,1,2024,1,1,5,9.1,58.9,11.8,36.3,18.49
777,10793,1,2024,2,1,5,14.7,88.9,17.8,52.01,17.55
778,10794,1,2024,1,1,4,6.4,32,8,45.6,34.2
779,10794,1,2024,2,1,4,4.7,23.5,5.9,35.97,36.74
780,10795,1,2024,1,1,6,46.9,282.4,47.1,70.74,9.02
781,10795,1,2024,2,2,12,40.9,227.9,19,49.57,15.66
782,10796,1,2024,1,5,27,33.9,202,7.5,85.29,68.4
783,10796,1,2024,2,5,27,43.9,230,8.5,87.15,61.38
784,10797,1,2024,1,2,10,19.7,116.2,11.6,72.69,37.53
785,10797,1,2024,2,2,10,29.4,178.1,17.8,50.14,16.89
786,10798,1,2024,1,1,5,7,50.2,10,71.49,42.72
787,10798,1,2024,2,1,5,20.7,137.7,27.5,44.31,9.65
788,10800,1,2024,1,1,6,63.5,359.5,59.9,17.41,1.74
789,10802,1,2024,1,2,12,74.7,426.3,35.5,23.15,3.91
790,10802,1,2024,2,2,11,23.5,151.2,13.7,29.66,12.95
791,10803,1,2024,1,3,17,218.2,1181.1,69.5,30.04,2.59
792,10803,1,2024,2,2,12,57.3,387.3,32.3,35.53,6.61
793,10804,1,2024,1,1,6,49.9,278.9,46.5,36.24,4.68
794,10804,1,2024,2,1,6,17.9,100.8,16.8,41.41,14.79
795,10805,1,2024,1,2,11,119.5,658.9,59.9,46.06,4.61
796,10805,1,2024,2,2,12,48.1,312.5,26,43.05,9.92
797,10806,1,2024,2,1,6,27.7,204.5,34.1,28.84,5.08
798,10807,1,2024,1,0,4,2.6,21.4,5.4,97.1,108.9
799,10807,1,2024,2,0,4,0.7,12.6,3.2,85.76,163.35
800,10810,1,2024,1,1,7,38.1,221.3,31.6,17.61,3.34
801,10812,1,2024,1,2,12,63.4,371.2,30.9,22.22,4.31
802,10812,1,2024,2,2,11,48.8,288.2,26.2,30.13,6.9
803,10813,1,2024,1,3,17,100.1,577.7,34,23.28,4.11
804,10813,1,2024,2,2,12,71.4,449.9,37.5,38.53,6.17
805,10814,1,2024,1,1,6,43.4,256.9,42.8,23.22,3.25
806,10814,1,2024,2,1,6,34.5,224.6,37.4,27,4.33
807,10815,1,2024,1,1,6,47.6,300.2,50,36.68,4.4
808,10815,1,2024,2,1,6,46.3,293.7,48.9,42.46,5.2
809,10816,1,2024,2,1,6,54.4,336,56,39.79,4.26
810,10817,1,2024,1,1,6,30.5,183.2,30.5,26.06,5.12
811,10821,1,2024,1,20,127,438.1,2547.7,20.1,96.55,28.88
812,10821,1,2024,2,23,138,483.3,2761.5,20,107.43,32.21
813,10822,1,2024,1,1,5,11.9,59.5,11.9,25.05,12.63
814,10822,1,2024,2,1,5,16.9,84.5,16.9,31.92,11.33
815,10825,1,2024,1,40,251,789.6,5233.5,20.9,118.88,34.21
816,10825,1,2024,2,39,252,798.4,5103.1,20.3,120.02,35.56
817,10826,1,2024,1,33,204,669.4,4212,20.6,171.07,49.71
818,10826,1,2024,2,32,200,689.3,4309.6,21.5,170.53,47.48
819,10828,1,2024,1,3,19,47.5,349.9,18.4,129.92,42.33
820,10828,1,2024,2,3,19,43.4,346.8,18.3,119.96,39.43
821,10832,1,2024,2,0,3,2.9,14.5,4.8,233,289.24
822,10834,1,2024,2,0,2,1.2,30,15,194.8,77.92
823,10836,1,2024,1,16,117,527,3359,28.7,154.81,32.35
824,10836,1,2024,2,17,122,529.9,3307.9,27.1,151.79,33.59
825,10840,1,2024,1,5,27,115.1,640.4,23.7,231.41,58.54
826,10840,1,2024,2,3,17,62.7,336.6,19.8,217.79,66
827,10843,1,2024,1,3,18,41.9,253.8,14.1,237.2,100.94
828,10843,1,2024,2,3,17,53.1,308.1,18.1,249.43,82.58
829,10845,1,2024,1,18,120,365.2,2303.6,19.2,204.93,64.05
830,10845,1,2024,2,18,115,277,1741.4,15.1,187.91,74.46
831,10846,1,2024,1,1,7,11.5,70.8,10.1,224.34,133.08
832,10846,1,2024,2,1,6,13.3,78.4,13.1,201.11,92.35
833,10847,1,2024,1,0,5,15.2,76,15.2,205.03,80.93
834,10848,1,2024,1,0,2,0,42.9,21.4,142.28,39.8
835,10848,1,2024,2,0,9,6.8,156.1,17.3,142.98,49.46
836,10851,1,2024,1,0,7,0,110.8,15.8,127.79,48.44
837,10851,1,2024,2,0,7,0.1,83.9,12,109.9,55.02
838,10852,1,2024,1,48,281,1313,7801.5,27.8,113,24.42
839,10852,1,2024,2,40,240,1258,7597.1,31.7,112.41,21.31
840,10853,1,2024,2,0,2,0.9,22.1,11,264.84,143.8
841,10854,1,2024,1,0,8,0,68.3,8.5,146.95,103.27
842,10854,1,2024,2,0,5,0,53.8,10.8,141.19,78.73
843,10859,1,2024,1,1,6,24.7,123.5,20.6,181.76,52.98
844,10859,1,2024,2,1,6,14.4,72.1,12,173.15,86.45
845,10869,1,2024,1,8,40,92.6,463,11.6,109.11,56.56
846,10869,1,2024,2,8,40,101.1,505.5,12.6,105.91,50.28
847,10870,1,2024,1,5,51,101.8,666.1,13.1,150.15,68.98
848,10870,1,2024,2,5,50,89.1,646.8,12.9,148.33,68.8
849,10873,1,2024,2,0,1,0,22,22,89.56,24.43
850,10875,1,2024,1,0,2,0,82.1,41,110.6,16.17
851,10875,1,2024,2,0,4,0,107.6,26.9,82.1,18.31
852,10880,1,2024,2,0,1,4.2,21,21,252.17,72.05
853,10881,1,2024,1,8,46,154.9,905.9,19.7,82.45,25.12
854,10881,1,2024,2,8,46,147.1,831.1,18.1,86.28,28.65
855,10882,1,2024,1,0,3,0,61.1,20.4,60.09,17.7
856,10882,1,2024,2,0,1,0,17.6,17.6,66.82,22.78
857,10883,1,2024,1,5,32,59,399.3,12.5,71.77,34.51
858,10883,1,2024,2,5,30,53.7,326.5,10.9,66.94,36.9
859,10885,1,2024,1,26,148,635.8,3586.3,24.2,72.38,17.92
860,10885,1,2024,2,26,147,569.9,3198.1,21.8,70.03,19.31
861,10889,1,2024,2,1,6,10.8,61.9,10.3,24.11,14.02
862,10892,1,2024,2,0,1,0,21.4,21.4,93.04,26.09
863,10900,1,2024,1,0,34,0.9,364.9,10.7,79.33,44.35
864,10900,1,2024,2,0,34,0.2,387.9,11.4,76.88,40.43
865,10902,1,2024,1,1,6,37,222.1,37,33.73,5.47
866,10902,1,2024,2,1,6,20.1,141.1,23.5,38.97,9.94
867,10903,1,2024,1,1,6,79.6,478.1,79.7,18.89,1.42
868,10903,1,2024,2,3,15,149.3,828.4,55.2,14.19,1.54
869,10904,1,2024,1,1,6,68.5,399.7,66.6,19.33,1.74
