OriginCityName,DestinationCityName,OriginCityName_Latitude,OriginCityName_Longitude,DestinationCityName_Latitude,DestinationCityName_Longitude,WeeklyPassengers,DailyPassengers,BusID,OriginDistrict,DestinationDistrict,Country
רחובות,רחובות,31.892772,34.811274,31.892772,34.811274,91.5,18.3,7620,Central,Central,Israel
רחובות,רחובות,31.892772,34.811274,31.892772,34.811274,251.0,50.2,7621,Central,Central,Israel
ראשון לציון,חולון,31.961544,34.80705,32.015832,34.787386,12236.3,2294.8,7622,Central,Haifa,Israel
חולון,ראשון לציון,32.015832,34.787386,31.961544,34.80705,14022.9,2645.8,7623,Haifa,Central,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,83.0,11.1,7624,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,35.3,6.1,7625,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,12278.2,2236.4,7626,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,405.8,79.8,7627,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,1098.3,207.1,7628,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,23171.6,4132.2,7629,Jerusalem,Jerusalem,Israel
חולון,תל אביב-יפו,32.015832,34.787386,32.066157,34.777821,6881.9,1225.1,7630,Haifa,Haifa,Israel
תל אביב-יפו,חולון,32.066157,34.777821,32.015832,34.787386,7353.7,1311.2,7631,Haifa,Haifa,Israel
בית יצחק-שער חפר,מפלסים,32.335579,34.889501,31.502205,34.561676,12.5,2.5,7632,Haifa,Southern,Israel
מפלסים,בית יצחק-שער חפר,31.502205,34.561676,32.335579,34.889501,18.0,3.6,7633,Southern,Haifa,Israel
קרית מלאכי,אשקלון,31.730201,34.746997,31.665944,34.559466,1327.0,265.4,7634,Unknown,Southern,Israel
אשקלון,קרית מלאכי,31.665944,34.559466,31.730201,34.746997,1567.3,313.4,7635,Southern,Unknown,Israel
אשקלון,אשכולות,31.665944,34.559466,31.39117,34.904857,224.8,43.4,7636,Southern,Southern,Israel
אשכולות,אשקלון,31.39117,34.904857,31.665944,34.559466,315.9,58.6,7637,Southern,Southern,Israel
תל נוף,נצרת,31.8394722,34.8218444,32.699634,35.303548,1492.1,268.9,7638,Central,Northern,Israel
נצרת,תל נוף,32.699634,35.303548,31.8394722,34.8218444,1440.9,256.9,7639,Northern,Central,Israel
מגדל העמק,דן,32.6735,35.243446,32.164638,35.069206,100.5,20.1,7640,Northern,Haifa,Israel
דן,מגדל העמק,32.164638,35.069206,32.6735,35.243446,116.0,23.2,7641,Haifa,Northern,Israel
נהריה,מעלות-תרשיחא,33.011351,35.094671,33.015025,35.276019,104.8,20.2,7642,Northern,Northern,Israel
מעלות-תרשיחא,נהריה,33.015025,35.276019,33.011351,35.094671,48.0,8.7,7643,Northern,Northern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,1570.5,314.1,7644,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,1113.0,222.6,7645,Jerusalem,Jerusalem,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,14387.7,2682.3,7646,Haifa,Haifa,Israel
חולון,פתח תקווה,32.015832,34.787386,32.08404,34.887764,13692.2,2538.3,7647,Haifa,Haifa,Israel
תל אביב-יפו,רמת גן,32.066157,34.777821,32.068423,34.824787,14720.4,2815.7,7648,Haifa,Haifa,Israel
רמת גן,תל אביב-יפו,32.068423,34.824787,32.066157,34.777821,15650.1,2974.2,7649,Haifa,Haifa,Israel
באר שבע,להבים,31.252972,34.791464,31.373834,34.816953,671.3,126.8,7650,Southern,Southern,Israel
להבים,באר שבע,31.373834,34.816953,31.252972,34.791464,553.9,104.2,7651,Southern,Southern,Israel
באר שבע,דימונה,31.252972,34.791464,31.069418,35.033364,6386.7,1165.0,7652,Southern,Southern,Israel
דימונה,באר שבע,31.069418,35.033364,31.252972,34.791464,6309.9,1147.7,7653,Southern,Southern,Israel
באר שבע,דימונה,31.252972,34.791464,31.069418,35.033364,1066.1,209.6,7654,Southern,Southern,Israel
דימונה,באר שבע,31.069418,35.033364,31.252972,34.791464,1645.6,320.7,7655,Southern,Southern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,512.0,102.4,7656,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,612.5,122.5,7657,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,795.0,159.0,7658,Jerusalem,Jerusalem,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,45.5,9.1,7659,Unknown,Unknown,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,31.0,6.2,7660,Unknown,Unknown,Israel
יהוד,יהוד,32.029337,34.879581,32.029337,34.879581,502.6,94.9,7661,Haifa,Haifa,Israel
תל אביב-יפו,רמת גן,32.066157,34.777821,32.068423,34.824787,12594.3,2316.6,7662,Haifa,Haifa,Israel
רמת גן,תל אביב-יפו,32.068423,34.824787,32.066157,34.777821,11006.1,2017.2,7663,Haifa,Haifa,Israel
חדרה,פרדס חנה-כרכור,32.442784,34.92088,32.476328,34.976069,185.0,37.0,7664,Haifa,Haifa,Israel
פרדס חנה-כרכור,חדרה,32.476328,34.976069,32.442784,34.92088,171.0,34.2,7665,Haifa,Haifa,Israel
תל אביב-יפו,קרית אונו,32.066157,34.777821,32.054862,34.858859,13920.7,2486.5,7666,Haifa,Haifa,Israel
קרית אונו,תל אביב-יפו,32.054862,34.858859,32.066157,34.777821,13366.4,2392.9,7667,Haifa,Haifa,Israel
טבריה,טבריה,32.795858,35.530975,32.795858,35.530975,95.0,19.0,7668,Northern,Northern,Israel
טבריה,טבריה,32.795858,35.530975,32.795858,35.530975,32.0,6.4,7669,Northern,Northern,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,522.0,104.4,7670,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,370.0,74.0,7671,Haifa,Haifa,Israel
רחובות,נס ציונה,31.892772,34.811274,31.93211,34.801328,127.0,22.4,7672,Central,Central,Israel
נס ציונה,רחובות,31.93211,34.801328,31.892772,34.811274,124.0,22.1,7673,Central,Central,Israel
מודיעין-מכבים-רעות,תל אביב-יפו,31.890266,35.010398,32.066157,34.777821,144.5,28.9,7674,Unknown,Haifa,Israel
תל אביב-יפו,מודיעין-מכבים-רעות,32.066157,34.777821,31.890266,35.010398,92.5,18.5,7675,Haifa,Unknown,Israel
מודיעין-מכבים-רעות,תל אביב-יפו,31.890266,35.010398,32.066157,34.777821,397.5,79.5,7676,Unknown,Haifa,Israel
תל אביב-יפו,מודיעין-מכבים-רעות,32.066157,34.777821,31.890266,35.010398,170.5,34.1,7677,Haifa,Unknown,Israel
באר שבע,כסיפה,31.252972,34.791464,31.249245,35.083682,27.5,5.5,7678,Southern,Southern,Israel
כסיפה,באר שבע,31.249245,35.083682,31.252972,34.791464,59.5,11.9,7679,Southern,Southern,Israel
תל אביב-יפו,טירה,32.066157,34.777821,31.869947,35.125588,202.4,37.0,7680,Haifa,Jerusalem,Israel
טירה,תל אביב-יפו,31.869947,35.125588,32.066157,34.777821,162.4,29.3,7681,Jerusalem,Haifa,Israel
מעלה אדומים,ירושלים,31.777368,35.297957,31.768318,35.213711,15.0,2.6,7682,Jerusalem,Jerusalem,Israel
ירושלים,מעלה אדומים,31.768318,35.213711,31.777368,35.297957,62.5,12.5,7683,Jerusalem,Jerusalem,Israel
מעלה אדומים,מעלה אדומים,31.777368,35.297957,31.777368,35.297957,2.0,0.4,7684,Jerusalem,Jerusalem,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,2391.5,478.3,7685,Haifa,Haifa,Israel
תל אביב-יפו,פתח תקווה,32.066157,34.777821,32.08404,34.887764,2377.5,475.5,7686,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,2302.0,460.4,7689,Jerusalem,Jerusalem,Israel
חיפה,קרית מוצקין,32.83036,34.974339,32.838201,35.079525,5184.4,960.3,7690,Unknown,Northern,Israel
קרית ים,חיפה,32.849275,35.06893,32.83036,34.974339,4344.8,806.3,7691,Northern,Unknown,Israel
ביתר עילית,בני ברק,31.693492,35.118037,32.084931,34.835228,2850.9,545.4,7692,Southern,Haifa,Israel
בני ברק,ביתר עילית,32.084931,34.835228,31.693492,35.118037,2140.6,400.8,7693,Haifa,Southern,Israel
אשדוד,באר טוביה,31.80438,34.655316,31.737125,34.725572,326.6,61.3,7694,Unknown,Unknown,Israel
באר טוביה,אשדוד,31.737125,34.725572,31.80438,34.655316,393.6,72.0,7695,Unknown,Unknown,Israel
עמנואל,נתניה,32.160687,35.136038,32.321457,34.853197,147.0,29.4,7696,Unknown,Haifa,Israel
נתניה,עמנואל,32.321457,34.853197,32.160687,35.136038,79.0,15.8,7697,Haifa,Unknown,Israel
קדומים,פתח תקווה,32.212389,35.157389,32.08404,34.887764,96.0,19.2,7698,Unknown,Haifa,Israel
פתח תקווה,קדומים,32.08404,34.887764,32.212389,35.157389,72.5,14.5,7699,Haifa,Unknown,Israel
מודיעין-מכבים-רעות,חולון,31.890266,35.010398,32.015832,34.787386,832.3,161.5,7700,Unknown,Haifa,Israel
חולון,מודיעין-מכבים-רעות,32.015832,34.787386,31.890266,35.010398,644.1,124.9,7701,Haifa,Unknown,Israel
עפולה,בנימינה-גבעת עדה,32.610492,35.287924,32.525144,34.937527,127.8,22.7,7702,Northern,Unknown,Israel
בנימינה-גבעת עדה,עפולה,32.525144,34.937527,32.610492,35.287924,154.5,28.2,7703,Unknown,Northern,Israel
יקנעם עילית,בנימינה-גבעת עדה,32.660224,35.104608,32.525144,34.937527,678.3,132.8,7704,Northern,Unknown,Israel
בנימינה-גבעת עדה,יקנעם עילית,32.525144,34.937527,32.660224,35.104608,590.1,115.8,7705,Unknown,Northern,Israel
באר שבע,מצפה רמון,31.252972,34.791464,30.610202,34.801899,336.0,67.2,7706,Southern,Southern,Israel
מצפה רמון,באר שבע,30.610202,34.801899,31.252972,34.791464,114.0,22.8,7707,Southern,Southern,Israel
חדרה,מצפה,32.442784,34.92088,31.856771,35.167479,250.1,47.8,7708,Haifa,Jerusalem,Israel
מצפה,חדרה,31.856771,35.167479,32.442784,34.92088,243.9,44.7,7709,Jerusalem,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,2300.8,386.9,7712,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,2186.3,365.7,7713,Jerusalem,Jerusalem,Israel
קדומים,רעננה,32.212389,35.157389,32.18478,34.871328,24.5,4.9,7714,Unknown,Haifa,Israel
כפר סבא,קדומים,32.178194,34.907612,32.212389,35.157389,30.0,6.0,7715,Haifa,Unknown,Israel
ראשון לציון,תל אביב-יפו,31.961544,34.80705,32.066157,34.777821,6508.6,1244.1,7716,Central,Haifa,Israel
תל אביב-יפו,ראשון לציון,32.066157,34.777821,31.961544,34.80705,6339.6,1222.9,7717,Haifa,Central,Israel
תל אביב-יפו,ראשון לציון,32.066157,34.777821,31.961544,34.80705,1968.1,373.8,7718,Haifa,Central,Israel
ראשון לציון,תל אביב-יפו,31.961544,34.80705,32.066157,34.777821,2150.3,403.9,7719,Central,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,2421.4,410.7,7720,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,4049.3,611.2,7721,Jerusalem,Jerusalem,Israel
חיפה,חיפה,32.83036,34.974339,32.83036,34.974339,233.8,46.7,7722,Unknown,Unknown,Israel
חיפה,חיפה,32.83036,34.974339,32.83036,34.974339,194.5,38.9,7723,Unknown,Unknown,Israel
מודיעין-מכבים-רעות,תל אביב-יפו,31.890266,35.010398,32.066157,34.777821,29.8,2.6,7724,Unknown,Haifa,Israel
תל אביב-יפו,מודיעין-מכבים-רעות,32.066157,34.777821,31.890266,35.010398,48.8,1.3,7725,Haifa,Unknown,Israel
ביתר עילית,ירושלים,31.693492,35.118037,31.768318,35.213711,4369.7,770.0,7726,Southern,Jerusalem,Israel
ירושלים,ביתר עילית,31.768318,35.213711,31.693492,35.118037,4408.9,765.0,7727,Jerusalem,Southern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,12478.4,1988.8,7728,Jerusalem,Jerusalem,Israel
נתניה,כפר יונה,32.321457,34.853197,32.317718,34.933616,1004.4,186.6,7729,Haifa,Haifa,Israel
נתניה,כפר יונה,32.321457,34.853197,32.317718,34.933616,2386.2,447.1,7730,Haifa,Haifa,Israel
תל אביב-יפו,בת ים,32.066157,34.777821,32.013185,34.748021,1405.5,281.1,7731,Haifa,Haifa,Israel
בת ים,תל אביב-יפו,32.013185,34.748021,32.066157,34.777821,1293.0,258.6,7732,Haifa,Haifa,Israel
הוד השרון,תל אביב-יפו,32.155693,34.893597,32.066157,34.777821,190.5,38.1,7733,Haifa,Haifa,Israel
תל אביב-יפו,הוד השרון,32.066157,34.777821,32.155693,34.893597,143.5,28.7,7734,Haifa,Haifa,Israel
כרמל,באר שבע,32.809659,34.974208,31.252972,34.791464,513.6,93.7,7735,Unknown,Southern,Israel
באר שבע,כרמל,31.252972,34.791464,32.809659,34.974208,574.1,104.5,7736,Southern,Unknown,Israel
גני תקווה,תל אביב-יפו,32.060496,34.873123,32.066157,34.777821,1320.6,244.0,7737,Haifa,Haifa,Israel
תל אביב-יפו,גני תקווה,32.066157,34.777821,32.060496,34.873123,965.4,173.5,7738,Haifa,Haifa,Israel
תל אביב-יפו,רמת גן,32.066157,34.777821,32.068423,34.824787,2316.4,426.4,7739,Haifa,Haifa,Israel
רמת גן,תל אביב-יפו,32.068423,34.824787,32.066157,34.777821,2204.6,399.6,7740,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,12081.6,1924.9,7741,Jerusalem,Jerusalem,Israel
תל אביב-יפו,גבעת ברנר,32.066157,34.777821,31.866609,34.802256,1939.3,387.8,7742,Haifa,Central,Israel
קרית עקרון,תל אביב-יפו,31.857543,34.822259,32.066157,34.777821,2404.5,480.9,7743,Central,Haifa,Israel
אלעד,יבנה,32.049529,34.950751,31.877957,34.73945,95.3,0.4,7745,Haifa,Central,Israel
יבנה,אלעד,31.877957,34.73945,32.049529,34.950751,71.4,0.9,7746,Central,Haifa,Israel
אריאל,ירושלים,32.104636,35.174515,31.768318,35.213711,154.8,18.3,7749,Unknown,Jerusalem,Israel
ירושלים,אריאל,31.768318,35.213711,32.104636,35.174515,256.3,39.1,7750,Jerusalem,Unknown,Israel
ביתר עילית,ירושלים,31.693492,35.118037,31.768318,35.213711,195.0,34.5,7751,Southern,Jerusalem,Israel
ירושלים,ביתר עילית,31.768318,35.213711,31.693492,35.118037,131.4,15.7,7752,Jerusalem,Southern,Israel
בית ברל,אום אל-פחם,32.201904,34.926953,32.517126,35.148531,27.0,5.0,7753,Haifa,Northern,Israel
אום אל-פחם,בית ברל,32.517126,35.148531,32.201904,34.926953,48.3,9.5,7754,Northern,Haifa,Israel
ציפורי,רמת ישי,32.746747,35.276352,32.704028,35.166004,140.5,26.3,7755,Northern,Northern,Israel
רמת ישי,ציפורי,32.704028,35.166004,32.746747,35.276352,143.3,26.8,7756,Northern,Northern,Israel
גיתה,כרמיאל,32.967232,35.249127,32.91467,35.292418,60.0,11.3,7757,Northern,Northern,Israel
כרמיאל,גיתה,32.91467,35.292418,32.967232,35.249127,48.4,9.0,7758,Northern,Northern,Israel
באר שבע,אופקים,31.252972,34.791464,31.311336,34.622825,2882.2,535.1,7759,Southern,Southern,Israel
אופקים,באר שבע,31.311336,34.622825,31.252972,34.791464,2834.1,521.2,7760,Southern,Southern,Israel
חורפיש,כרמיאל,33.016687,35.347108,32.91467,35.292418,27.6,5.0,7761,Northern,Northern,Israel
כרמיאל,חורפיש,32.91467,35.292418,33.016687,35.347108,16.0,3.0,7762,Northern,Northern,Israel
מגדל העמק,שבלי,32.6735,35.243446,32.6833333,35.4,235.8,43.7,7763,Northern,Northern,Israel
שבלי,מגדל העמק,32.6833333,35.4,32.6735,35.243446,239.1,44.7,7764,Northern,Northern,Israel
ירושלים,אפרתה,31.768318,35.213711,31.653588,35.149936,4558.2,802.8,7765,Jerusalem,Southern,Israel
אפרתה,ירושלים,31.653588,35.149936,31.768318,35.213711,4742.5,844.6,7766,Southern,Jerusalem,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,5692.9,1075.2,7767,Haifa,Haifa,Israel
תל אביב-יפו,פתח תקווה,32.066157,34.777821,32.08404,34.887764,5945.6,1136.8,7768,Haifa,Haifa,Israel
ירושלים,מעלה עמוס,31.768318,35.213711,31.596885,35.229367,1053.4,185.5,7769,Jerusalem,Southern,Israel
מעלה עמוס,ירושלים,31.596885,35.229367,31.768318,35.213711,1074.7,188.2,7770,Southern,Jerusalem,Israel
ירושלים,קרית ארבע,31.768318,35.213711,31.529325,35.115626,2219.2,387.7,7771,Jerusalem,Southern,Israel
קרית ארבע,ירושלים,31.529325,35.115626,31.768318,35.213711,1288.8,223.2,7772,Southern,Jerusalem,Israel
לוד,בני ברק,31.951012,34.888076,32.084931,34.835228,2736.8,469.5,7773,Central,Haifa,Israel
בני ברק,לוד,32.084931,34.835228,31.951012,34.888076,2564.6,437.9,7774,Haifa,Central,Israel
אריאל,תל אביב-יפו,32.104636,35.174515,32.066157,34.777821,437.5,87.5,7775,Unknown,Haifa,Israel
תל אביב-יפו,אריאל,32.066157,34.777821,32.104636,35.174515,417.0,83.4,7776,Haifa,Unknown,Israel
עפולה,עיינות,32.610492,35.287924,31.9158333,34.7680556,208.0,41.6,7777,Northern,Central,Israel
עיינות,עפולה,31.9158333,34.7680556,32.610492,35.287924,224.5,44.9,7778,Central,Northern,Israel
רעננה,בן זכאי,32.18478,34.871328,31.857222,34.727434,1639.0,320.0,7779,Haifa,Central,Israel
בן זכאי,רעננה,31.857222,34.727434,32.18478,34.871328,1579.0,305.6,7780,Central,Haifa,Israel
יפיע,קרית שמונה,32.695001,35.282012,33.207932,35.570247,20.0,3.9,7781,Northern,Northern,Israel
קרית שמונה,יפיע,33.207932,35.570247,32.695001,35.282012,7.3,1.4,7782,Northern,Northern,Israel
אשדוד,ביתר עילית,31.80438,34.655316,31.693492,35.118037,642.1,97.8,7783,Unknown,Southern,Israel
ביתר עילית,אשדוד,31.693492,35.118037,31.80438,34.655316,737.1,112.9,7784,Southern,Unknown,Israel
ירושלים,דימונה,31.768318,35.213711,31.069418,35.033364,81.0,0.3,7785,Jerusalem,Southern,Israel
דימונה,ירושלים,31.069418,35.033364,31.768318,35.213711,81.6,0.8,7786,Southern,Jerusalem,Israel
רהט,באר טוביה,31.394547,34.753935,31.737125,34.725572,373.5,73.7,7787,Southern,Unknown,Israel
באר טוביה,רהט,31.737125,34.725572,31.394547,34.753935,252.5,49.9,7788,Unknown,Southern,Israel
ירושלים,קדומים,31.768318,35.213711,32.212389,35.157389,23.6,1.8,7789,Jerusalem,Unknown,Israel
קדומים,ירושלים,32.212389,35.157389,31.768318,35.213711,45.3,0.0,7790,Unknown,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,4371.0,874.2,7791,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,4439.5,887.9,7792,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,347.3,10.3,7793,Jerusalem,Jerusalem,Israel
אלעד,קוממיות,32.049529,34.950751,31.662582,34.729302,24.3,0.0,7794,Haifa,Southern,Israel
קוממיות,אלעד,31.662582,34.729302,32.049529,34.950751,28.8,0.0,7795,Southern,Haifa,Israel
תפרח,בני ברק,31.32447,34.679237,32.084931,34.835228,161.8,0.0,7796,Southern,Haifa,Israel
בני ברק,תפרח,32.084931,34.835228,31.32447,34.679237,118.8,0.0,7797,Haifa,Southern,Israel
גת,פתח תקווה,31.627795,34.794114,32.08404,34.887764,106.9,18.9,7798,Southern,Haifa,Israel
פתח תקווה,גת,32.08404,34.887764,31.627795,34.794114,105.6,18.6,7799,Haifa,Southern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,92.8,15.8,7800,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,103.1,15.5,7801,Jerusalem,Jerusalem,Israel
טבריה,ביתר עילית,32.795858,35.530975,31.693492,35.118037,297.3,23.4,7802,Northern,Southern,Israel
ביתר עילית,טבריה,31.693492,35.118037,32.795858,35.530975,245.2,20.0,7803,Southern,Northern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,173.5,34.7,7804,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,78.5,15.7,7805,Jerusalem,Jerusalem,Israel
בית שאן,ירושלים,32.497102,35.497337,31.768318,35.213711,707.6,115.2,7806,Unknown,Jerusalem,Israel
ירושלים,בית שאן,31.768318,35.213711,32.497102,35.497337,696.6,109.0,7807,Jerusalem,Unknown,Israel
כרמיאל,רמת גן,32.91467,35.292418,32.068423,34.824787,1018.8,148.7,7808,Northern,Haifa,Israel
רמת גן,כרמיאל,32.068423,34.824787,32.91467,35.292418,1156.5,178.2,7809,Haifa,Northern,Israel
רמת גן,צפת,32.068423,34.824787,32.964647,35.495999,168.1,13.2,7810,Haifa,Northern,Israel
חצור הגלילית,חצור הגלילית,32.980381,35.54355,32.980381,35.54355,416.6,79.6,7812,Northern,Northern,Israel
פרדס חנה-כרכור,פרדס חנה-כרכור,32.476328,34.976069,32.476328,34.976069,81.3,15.7,7813,Haifa,Haifa,Israel
פרדס חנה-כרכור,פרדס חנה-כרכור,32.476328,34.976069,32.476328,34.976069,2964.8,539.6,7814,Haifa,Haifa,Israel
פרדס חנה-כרכור,פרדס חנה-כרכור,32.476328,34.976069,32.476328,34.976069,3256.6,627.2,7815,Haifa,Haifa,Israel
פרדס חנה-כרכור,פרדס חנה-כרכור,32.476328,34.976069,32.476328,34.976069,4272.9,832.8,7816,Haifa,Haifa,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,14376.4,2671.1,7817,Unknown,Unknown,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,12893.4,2397.7,7818,Unknown,Unknown,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,17388.3,3197.5,7819,Unknown,Unknown,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,18629.5,3417.0,7820,Unknown,Unknown,Israel
רחובות,רחובות,31.892772,34.811274,31.892772,34.811274,452.0,90.4,7821,Central,Central,Israel
רחובות,רחובות,31.892772,34.811274,31.892772,34.811274,9394.9,1704.6,7822,Central,Central,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,7583.6,1402.9,7823,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,8035.1,1503.6,7824,Jerusalem,Jerusalem,Israel
אילת,אילת,29.557668,34.951926,29.557668,34.951926,1459.3,212.2,7825,Southern,Southern,Israel
קרית עקרון,רחובות,31.857543,34.822259,31.892772,34.811274,8367.6,1542.6,7826,Central,Central,Israel
רחובות,קרית עקרון,31.892772,34.811274,31.857543,34.822259,7456.5,1383.2,7827,Central,Central,Israel
ראשון לציון,בית דגן,31.961544,34.80705,32.000085,34.832164,3373.1,633.4,7828,Central,Haifa,Israel
בית דגן,ראשון לציון,32.000085,34.832164,31.961544,34.80705,3635.6,685.9,7829,Haifa,Central,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,30418.5,5745.6,7830,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,28399.8,5382.4,7831,Jerusalem,Jerusalem,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,4748.3,883.6,7832,Unknown,Unknown,Israel
אשדוד,אשדוד,31.80438,34.655316,31.80438,34.655316,4250.6,785.7,7833,Unknown,Unknown,Israel
תל אביב-יפו,חולון,32.066157,34.777821,32.015832,34.787386,30882.5,5488.0,7834,Haifa,Haifa,Israel
חולון,תל אביב-יפו,32.015832,34.787386,32.066157,34.777821,28612.8,5065.3,7835,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,5734.8,1034.3,7836,Jerusalem,Jerusalem,Israel
אופקים,אשכולות,31.311336,34.622825,31.39117,34.904857,98.5,19.7,7837,Southern,Southern,Israel
אשכולות,אופקים,31.39117,34.904857,31.311336,34.622825,184.5,36.9,7838,Southern,Southern,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,29086.2,5261.4,7839,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,26598.6,4819.4,7840,Jerusalem,Jerusalem,Israel
כרמיאל,מכמנים,32.91467,35.292418,32.905864,35.328992,33.8,6.1,7841,Northern,Northern,Israel
מכמנים,כרמיאל,32.905864,35.328992,32.91467,35.292418,26.6,5.1,7842,Northern,Northern,Israel
כרמיאל,טל-אל,32.91467,35.292418,32.927305,35.1825,8.1,1.4,7843,Northern,Northern,Israel
טל-אל,כרמיאל,32.927305,35.1825,32.91467,35.292418,12.5,2.4,7844,Northern,Northern,Israel
תל אביב-יפו,בת ים,32.066157,34.777821,32.013185,34.748021,17413.0,3194.5,7845,Haifa,Haifa,Israel
בת ים,תל אביב-יפו,32.013185,34.748021,32.066157,34.777821,17037.4,3136.1,7846,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,975.8,193.1,7847,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,10054.7,1809.8,7848,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,9680.4,1727.1,7849,Jerusalem,Jerusalem,Israel
זרזיר,זרזיר,32.72329,35.220438,32.72329,35.220438,169.5,33.9,7850,Northern,Northern,Israel
זרזיר,זרזיר,32.72329,35.220438,32.72329,35.220438,79.5,15.9,7851,Northern,Northern,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,15402.4,2680.8,7852,Haifa,Haifa,Israel
תל אביב-יפו,פתח תקווה,32.066157,34.777821,32.08404,34.887764,16002.0,2795.0,7853,Haifa,Haifa,Israel
תל אביב-יפו,תל אביב-יפו,32.066157,34.777821,32.066157,34.777821,8826.9,1631.4,7854,Haifa,Haifa,Israel
תל אביב-יפו,תל אביב-יפו,32.066157,34.777821,32.066157,34.777821,11139.5,2040.1,7855,Haifa,Haifa,Israel
באר שבע,דימונה,31.252972,34.791464,31.069418,35.033364,2228.4,399.9,7856,Southern,Southern,Israel
דימונה,באר שבע,31.069418,35.033364,31.252972,34.791464,1677.3,311.5,7857,Southern,Southern,Israel
דימונה,ירוחם,31.069418,35.033364,30.987803,34.929743,1109.4,208.9,7858,Southern,Southern,Israel
ירוחם,דימונה,30.987803,34.929743,31.069418,35.033364,1190.1,223.0,7859,Southern,Southern,Israel
רמת גן,גבעתיים,32.068423,34.824787,32.072175,34.808873,2473.1,463.2,7860,Haifa,Haifa,Israel
